id,Datetime,Text
1598008349135896576,2022-11-30 17:37:34+00:00,@khikhichan @ayyrmdn @bianbeyondca @yookafina @tanyarlfes Membuktikan kalo pasangan lgbtq yg mengadopsi anak di panti itu lead to a positive things
1598008224229097472,2022-11-30 17:37:04+00:00,"@khikhichan @ayyrmdn @bianbeyondca @yookafina @tanyarlfes Kalo kamu liat results dri luar negri banyak anak” yg diadopsi oleh keluarga lgbtq dan banyak kebutuhan dari mereka terpenuhi seperti pendidikan, makanan, pakaian, kasih sayang dan lain” kita tidak bisa menjamin semua keluarga bakal seperti itu namun sudah banyak results yg"
1598008129136230400,2022-11-30 17:36:42+00:00,"@Gdwrmn @txtdrberseragam Kalo kayak virus,berarti ente ada kemungkinan bisa jdi lgbt ya hihihi"
1598008123905626112,2022-11-30 17:36:40+00:00,LGBT liler ve es baskanlari. https://t.co/P3TOW7yulj
1598008094126411776,2022-11-30 17:36:33+00:00,"@Abah_Joven Kalo mau bawa-bawa agama Buddha, minimal riset dulu lah. Gak ada sutra agama Buddha yang bisa jadi landasan untuk membenarkan kekerasan yang dilakukan oleh Wirathu dan para pendukungnya.

+ Yang didiskriminasi Myanmar bukan cuma Muslim. LGBT juga didiskriminasi di sana. https://t.co/E0N9wGy2xl"
1598008075654307842,2022-11-30 17:36:29+00:00,Teruteru Hanamura is transmasc and mlm!
1598007955063832576,2022-11-30 17:36:00+00:00,@pinkaminator lgbt ?
1598007866320769024,2022-11-30 17:35:39+00:00,@Spilltheteadon1 @ayyrmdn @bianbeyondca @yookafina @tanyarlfes apakah orang GAY atau LGBTQ dapat menjamin untuk semua anak panti bisa hidup layak serta memenuhi pendidikan dan nutrisi yang cukup?
1598007680156635136,2022-11-30 17:34:55+00:00,"@The_RedsIndo 8
Krn team lgbt kebanyakan pd mmpus"
1598007614285418496,2022-11-30 17:34:39+00:00,"@txtdrberseragam Ya kalau statusnya anggota TNI tentunya harus Setia Pada Sapta Marga, yang acuannya tentu adalah Pancasila yang sila pertamanya keTuhanan yg Maha Esa. Kalau sdh terbukti lgbt maka sdh pasti mengingkari asas berkeTuhanan makanya ya hrs dihukum &amp; cut."
1598007613328793602,2022-11-30 17:34:39+00:00,@frogwizerd Lgbt
1598007604311048193,2022-11-30 17:34:37+00:00,@khikhichan @bianbeyondca @yookafina @tanyarlfes Aku fokus pada panti dan lgbtq emang itu yg dibahas disini
1598007230552756225,2022-11-30 17:33:07+00:00,"@Spilltheteadon1 @bianbeyondca @yookafina @tanyarlfes opini lu makin ngaco, lu hanya membahas di seputaran LGBTQ nya. bukan fokus pada topik, anak PANTI nya. jadi bentuk kesalahan apapun yg jelas jelas LgBTQ aja udh melanggar norma tetep lu bela."
1598007098146983936,2022-11-30 17:32:36+00:00,"@khikhichan @ayyrmdn @bianbeyondca @yookafina @tanyarlfes Apakah bisa menjamin utk semua orang, aku open about being pro lgbtq karna orang” lgbtq itu bukan orang jahat, banyak dari mereka yg baik sekali"
1598007042853466113,2022-11-30 17:32:23+00:00,"Lgbt Hampton Roads IYU9QUU

https://t.co/qGPZFkHKMM https://t.co/nysMC0RZkl"
1598006935651258368,2022-11-30 17:31:57+00:00,@Puntagonist Dhinchik dhinchik - lgbt - dhibchik dhinchik
1598006909478797313,2022-11-30 17:31:51+00:00,@keuangannews_id semoga keluarga lo pada lgbt
1598006905196011520,2022-11-30 17:31:50+00:00,"@keuangannews_id Yg wajib dilindungi manusianya bukan lgbtnya, karena lgbt itu penyakit..."
1598006818328182786,2022-11-30 17:31:29+00:00,"@Spilltheteadon1 @ayyrmdn @bianbeyondca @yookafina @tanyarlfes ada beasiswa Bidikmisi, KIP, bahkan donatur juga. lu kalo pro LGBTQ bilang aja, mau nyari solusi buat anak panti atau pro LGBTQ nya?"
1598006739328151552,2022-11-30 17:31:10+00:00,@khikhichan @ayyrmdn @bianbeyondca @yookafina @tanyarlfes Kesalahan di pandangan siapa ni? Menurut saya dan banyak orang lgbtq itu bukan kesalahn dan banyak org seperti mereka berperilaku lebih manusiawi dan baik dibanding org” yang kamu sebut normal
1598006664405213185,2022-11-30 17:30:52+00:00,🏳️‍🌈 Lgbtq 🏳️‍🌈
1598006272103972865,2022-11-30 17:29:19+00:00,"@ayyrmdn @khikhichan @bianbeyondca @yookafina @tanyarlfes Salah dipandangan siapa ni? Klo menurut saya dan banyak orang orang” lgbtq itu bukan suatu kesalahan. Banyak dri mereka yg bertindak jauh lbh baik daripada orang” yg disebut normal itu kok. Dan juga hidup di panti itu gk menjamin loh, kuliah nntinya biaya darimana?"
1598006150561402881,2022-11-30 17:28:50+00:00,"@ayyrmdn @Spilltheteadon1 @bianbeyondca @yookafina @tanyarlfes ga Apple to Apple, ketika membandingkan 2 kesalahan tidak membuatnya menjadi benar salah satunya. dah lah, skip ae. ga bakal ketemu solusinya nya kalo dia mengedepankan *dukungan* terhadap pro LGBTQ."
1598005971754037248,2022-11-30 17:28:07+00:00,LGBTQ+ RIGHTS
1598005930062643202,2022-11-30 17:27:57+00:00,"@khikhichan @bianbeyondca @yookafina @tanyarlfes Jumlah anak di panti asuhan itu banyak sekali, orang” yang mandul emang bisa mengadopsi begitu juga orang lgbtq. Toh kalo mereka mengadopsi dan mereka bisa menafkahi dan bahagia tidak merugikan orang lain kenapa harus saya benci dan diskriminasi?"
1598005618664611840,2022-11-30 17:26:43+00:00,LGBTQ+ RIGHTS
1598005451450617856,2022-11-30 17:26:03+00:00,"Pengen ngeBJ yang manly penasaran
Pengen nyobain juga Akunya pake baju cewe heheee
Bandung 22thn
AKU BUKAN CEWE YA
Ada yang mauu?
No OMDO
#Crossdresserindonesia #crossdresserbandung #crossdressingboy #LGBT #gaylokal #gayindonesia #gaybandung #gayindo #gayjakartaselatan"
1598005150924214272,2022-11-30 17:24:52+00:00,@Spilltheteadon1 @bianbeyondca @yookafina @tanyarlfes ya terus apa korelasinya antara GAY sama anak yg kurang kasih sayang apa? masih banyak orang yg mandul juga butuh adopsi anak. apa karna anak yatim piatu trus anda mendukung LGBTQ? so jika anak panti untuk membenarkan adanya LGBTQ keknya yg harus diubah itu mindset nya.
1598004887136382976,2022-11-30 17:23:49+00:00,"Menolak gerakan LGBT,, karna melanggar norma agama saya,,#tolaklbgt #nolgbt"
1598004697750962176,2022-11-30 17:23:04+00:00,"Sepemahaman saya, yang wajib dilindungi negara adalah warga negara, dimana arti warga negara sangat jelas tercantum dalam UU pasal 26 ayat 1. Sementara LGBT adalah perilaku menyimpang yang oleh MUI dinilai sebagai penyakit. Mungkinkah negara wajib melindungi perilaku menyimpang? https://t.co/3o5FFAORYS"
1598004504762667009,2022-11-30 17:22:18+00:00,Russia finalizes 'LGBTQ propaganda' ban -- https://t.co/6gUjP8OgFJ https://t.co/dyBRbrgaXa
1598004205683642370,2022-11-30 17:21:06+00:00,"komunitas2 LGBT punya pendanaan yang sangat besar untuk kampanye LGBT, dan komunitas tsbdan sudah masuk ke lingkup politik, sebagian elit &amp; pejabat di barat adalah LGBT. https://t.co/FHsF6YmV73"
1598004156500828160,2022-11-30 17:20:55+00:00,"MAMPUS, Miss LGBT Jakarta Timur akhirnya join per-twitter-an inih https://t.co/VYokGG31cF"
1598004067988819968,2022-11-30 17:20:33+00:00,Gua jomblo bukan berarti gua LGBT asu wkwk
1598003774521384960,2022-11-30 17:19:23+00:00,"@Slmnaaaz @516trbl @edisa_oktonika @thingaboutris @Askrlfess Kaum LGBT ternyata, kpopers, akun 2022. Pasti banyak masalah di kehidupan nyata ya? Larinya ke media sosial."
1598003465724518401,2022-11-30 17:18:10+00:00,"Kakean fokus Dukung Lgbt dadi lali carane balbalan. Aneh, yusuf poulsen diparkir terus padak striker e mandul kabeh. Pantas berada di dasar klasemen. https://t.co/nfxi3PnYkE"
1598003267753357313,2022-11-30 17:17:23+00:00,"Presisi, tim yang datang ke qatar dengan membawa kampanye one love LGBT bakal gak lolos ke 16 besar.

So, imbalan bagi siapapun yang tidak menghormati prinsip negara lain"
1598003218243784704,2022-11-30 17:17:11+00:00,@theflankerID Kebanyakan mikirin LGBT sih
1598003071459950592,2022-11-30 17:16:36+00:00,@idextratime Mampus kau denmark karna dukung lgbt sampah
1598003017772851200,2022-11-30 17:16:23+00:00,@blekplowerr @idextratime Wkwkwk pas sebelum main kmrin bukannya pemain Inggris ngelakuin gestur mendukung lgbt yak? apalagi statment nya hary kane ngeyel pengen pke armband lgbt. Ditambah lgi media Inggris yg sengaja pake lambang lgbt+plus fans ceweknya buka baju pmerin tete
1598002865343078400,2022-11-30 17:15:47+00:00,@yanagimaru_wai LGBTQ
1598002663312228352,2022-11-30 17:14:59+00:00,@theflankerID Mamam tuh lgbt
1598002445665595392,2022-11-30 17:14:07+00:00,mana kmrn yg ngancem bakallan keluar dr fifa kalo ngga setujui lgbt masuk qatar wkwk di kabullin langsung kalah 1-0 sia gbloggg
1598002416519372801,2022-11-30 17:14:00+00:00,"Budak office aku terpaling islam, melayu, tolak LGBT. Waktu solat jumaat lepas aku bertembung dengan dia lepak kat tingkat atas."
1598002158989082625,2022-11-30 17:12:58+00:00,@azshi99 setup lgbt
1598002003644674048,2022-11-30 17:12:21+00:00,#youtube asukan LGBT yunani pasukan elit terkuat dimasanya https://t.co/2kM9nwyGBO Fitri Tropica #スキズMAMA大阪上陸 #JackInTheBox
1598001520263704577,2022-11-30 17:10:26+00:00,"@Peace0199530901 @Vipinbanjare @rahul_1700 @desimojito Leftist ke package me wokeism bhi ata h chutiye, 
wha tera sasur lgbtq chala rha tha jab uska channel bik raha tha. https://t.co/G9zoynvfRm"
1598001473363017730,2022-11-30 17:10:15+00:00,@tanyarlfes Baca komentar pada debat ini itu. Lebih salfok WOY KAUM LGBT UDH BNYAK BGT ANJING 😭😭😭
1598001370275074049,2022-11-30 17:09:50+00:00,@diapercabeth @CancellerBot lgbt
1598001049033658369,2022-11-30 17:08:34+00:00,@CNNIndonesia YG nulis LGBT
1598000942867046402,2022-11-30 17:08:08+00:00,@NatasyaSkraba @idextratime dia lebih fokus LGBT dari pda main bola
1598000828140224514,2022-11-30 17:07:41+00:00,maya yamato is pupgender!
1598000760071282688,2022-11-30 17:07:25+00:00,"Betul, sepakbola harus dipisah dari politik  dan juga propaganda LGBT juga tidak perlu dipromosikan di arena! https://t.co/GRhAHGVmKw"
1598000696275922945,2022-11-30 17:07:10+00:00,@arsenal_areaa @idextratime y mending suruh urusin LGBT aja percuma main bapuk juga
1598000638188658689,2022-11-30 17:06:56+00:00,Russia finalizes ‘LGBTQ propaganda’ ban https://t.co/YNzQWBDfTL
1598000368109387776,2022-11-30 17:05:51+00:00,@The_RedsIndo Denmark ini sama aja kayak Jerman yg kebanyakan gimmick diluar sepakbola. Mulai dari emblem di jersey yg terlihat samar sampe ikut ancam out dari FIFA kalo hak suara LGBT gak diturutin.
1598000324002091009,2022-11-30 17:05:41+00:00,"@keuangannews_id Getol belain LGBT pake bawa nama Rasululloh, Jgn2 dia LGBT nih ya. Eranya modern, tp pola pikir manusianya kembali ke jaman jahiliah."
1597999923068182529,2022-11-30 17:04:05+00:00,"Pulang Kampung Kau Prancis Negeri LGBT
Jahanam  😡⚔😡

Tunisia 1 - 0 Prancis https://t.co/qX4sBSEs4f"
1597999806366232576,2022-11-30 17:03:37+00:00,@TxtdariHI LGBT gadapet gas
1597999778214055937,2022-11-30 17:03:31+00:00,"@idextratime Slah satu negara yg pling getol promosi lgbt di pildun udah ke kick, tinggal nunggu jatah Inggris, Jerman sama Belanda"
1597999554267602944,2022-11-30 17:02:37+00:00,LGBTQ+ RIGHTS
1597999517403852802,2022-11-30 17:02:29+00:00,"@changminhusband @tanyarlfes Bukan kebencian, tp di agama manapun lgbt wajib dimusnahkan.."
1597999270480990208,2022-11-30 17:01:30+00:00,@idextratime Denmark ini sama aja kayak Jerman yg kebanyakan gimmick diluar sepakbola. Mulai dari emblem di jersey yg terlihat samar sampe ikut ancam out dari FIFA kalo hak suara LGBT gak diturutin.
1597999257566736386,2022-11-30 17:01:27+00:00,@registaco Denmark ke qatar cuma mau promosi lgbt
1597999183772155911,2022-11-30 17:01:09+00:00,@FaktaSepakbola Denmark ini sama aja kayak Jerman yg kebanyakan gimmick diluar sepakbola. Mulai dari emblem di jersey yg terlihat samar sampe ikut ancam out dari FIFA kalo hak suara LGBT gak diturutin.
1597998879005605888,2022-11-30 16:59:56+00:00,@nurinuriii Cari di Scopus kayanya awal yang baik. Aku nemu jurnal aneh-aneh as in unik sih pas cari tema LGBTQ+ lalu.
1597998662004936706,2022-11-30 16:59:05+00:00,"@mkini_bm Byak lg geng2 sna men isu prkaumn-Isu Bersih,Isu LGBT,Isu Hak smarata,Isu Bndera Terbalik,Isu Pnolakn Tlisan Jawi,Isu Pggunaan nma Allah &amp; len2,heret smua nie,mrk yg terkait isu2 nie pnya agnda trsirat sdgkn trmaktub dlm prlmbagaan hak pnting ketuanan melayu &amp; agama islam"
1597998557629669377,2022-11-30 16:58:40+00:00,"@keuangannews_id LGBT , bila mereka berlalu normal dimuka umum , tak perlu di permasaalahkan , tapi bila mereka berlaku tak senonoh (dan ini sering mereka lakukan ) maka wajib di tertibkan."
1597998257590128640,2022-11-30 16:57:28+00:00,"@iwanttodieasap_ @Rickrockrickro @kabelxiaomi @txtdrberseragam Lgbt bukan bawaan dri lahir mas bro,sbnrnya klo cwok itu timbul rasa suka sesama jenis krn dri kecil pernah &amp; sering disodomi jadi besarnya menimbulkan orientasi seksual yg menyimpang"
1597998176664883200,2022-11-30 16:57:09+00:00,mashiro kurata is genderfuck!
1597998068812898304,2022-11-30 16:56:43+00:00,"Ada yg mau ikut mandi bareng ?
#SugarDaddys #SugarBabyTwitter #ukeseme #LGBT #LGBTQさんと繋がりたい #gayindo https://t.co/RmyTntUKV0"
1597997981705175040,2022-11-30 16:56:22+00:00,"Tu la Denmark. Orang datang nak main bola kau sibuk pasal LGBT. Padan muka. Berehatlah Eriksen, nampak sangat penatnya"
1597997781024591874,2022-11-30 16:55:35+00:00,"Mampoos kau Mbappe
Hancurkan Prancis
Negeri LGBT Jahanam
Negeri Lubang Anus 😡⚔😡"
1597997731670560769,2022-11-30 16:55:23+00:00,@americanoOTR_ @arwan756 @Rickrockrickro @kabelxiaomi @txtdrberseragam Biasanya yg punya orientasi menyimpang macam LGBT krna di sebelumnya pernah ada rasa trauma wktu kecil kaya di sodomi gitu...jadi  pas besar jadi seprti itu
1597997712968146944,2022-11-30 16:55:18+00:00,@detikcom @detik_jatim LGBT mendapatkan korban
1597997618088800257,2022-11-30 16:54:56+00:00,"@Terang_sangE4 @Kimcimaya @txtdrberseragam Yaaa gak jauh beda sama sama ngerugiin orang cuma kalo koruptor itu azab sama dosa nya buat dia sendiri dan di tanggung sendiri, klo LGBT bisabisa orang lain kena nyicipin azab nya, dia yg berbuat orang lain kena imbas nya. Makannya ngaaaab klo orang tua ngasih tau dengerin."
1597997350353764353,2022-11-30 16:53:52+00:00,"@sslyn12 @roseannebae14 @changminhusband @tanyarlfes DI ISLAM LGBT ITU HARAM, KALO DI AGAMA LU GA HARAM YA TERSERAH TOLOL !!!"
1597996842255810562,2022-11-30 16:51:51+00:00,a gaga eh lgbt???????????? https://t.co/Ed2qNakhSw
1597996840963567616,2022-11-30 16:51:50+00:00,"Hayoo Tunisia
Hancurkan Prancis
Negeri LGBT Lubang Anus.... 😡⚔😡"
1597996807266918401,2022-11-30 16:51:42+00:00,@dina_sulaeman @OvaLombok Ngawuuur... engga bisa bedain bendera Pride (LGBT) dan bendera PACE/PEACE. Tapi imajinasinya liar kemana-mana.
1597996726182641664,2022-11-30 16:51:23+00:00,"@alifffamriii Ohh adegan incest ndek got gak diromantisasi kek lgbt ala"" Netflix kok, iki malah aib sng jd salah satu setup permasalahan ndek got. No cap"
1597996475048689665,2022-11-30 16:50:23+00:00,"LGBT ni yang akan rosakkan anak-anak kau esok kalau tak cegah sekarang. Jangan jadi melayu yang bodoh support benda benda ni. Simpan bodoh sikit, cucu cicit kau nak guna juga nanti https://t.co/hN0JNlKsPh"
1597996001712742400,2022-11-30 16:48:30+00:00,"@idextratime Ke qatar cm mau propaganda LGBT biarin pulang duluan,, next jerman"
1597995854220374016,2022-11-30 16:47:55+00:00,"@keuangannews_id melepas genggaman ajaran agama demi toleransi terhadap perbuatan yg dilaknat Alloh, keblinger. Lgbt perbuatan menyimpang Seharunya ""diperangi"" ( disembuhkan ) bukan dilindungi keberadaannya"
1597995736481746944,2022-11-30 16:47:27+00:00,"@DearGod25544468 @FabrizioRomano LGBT pure gerakan dari barat. Makanya timur ga tau apa apa dan masih berpegang teguh sama apa yg orng timur percaya. Ya propaganda LGBT kaya gini yang di pengenin barat. Mereka ngaku"" merasa paling benar, merasa paling open minded, padahal di kritik aja mereka panas sendiri."
1597995636192083969,2022-11-30 16:47:03+00:00,@idextratime Mamposs negara pro lgbt pulang
1597995577027231744,2022-11-30 16:46:49+00:00,@keuangannews_id Di Rusia aja yg bukan negara mayoritas Muslim lgbt tidak diberi tempat. Ini ada seorang anak kiayi malah mendukung lgbt. Sampai sebegitunya demi mempertahankan sebuah jabatan rela mengorbankan keyakinan
1597995573327855616,2022-11-30 16:46:48+00:00,@Spalt_Wrung Lgbtq+
1597995529388306432,2022-11-30 16:46:38+00:00,"@UrstrulyUj @speiderman7 @ramanaXtweets Mari aa gif , LGBTQ adi😑"
1597995443564478464,2022-11-30 16:46:17+00:00,"@kimbabkeju @memefess Sama aja qatar juga begitu, qatar gak mengkampanyekan LGBT bukan berarti qatar mendiskriminasi pelaku LGBT, pelaku LGBT masih boleh nonton bola di qatar kok"
1597995328518893569,2022-11-30 16:45:50+00:00,"Fans usa bawa bendera lgbt kelapangan, Fans Tunisia bawa bendera Palestine kelapangan. Begini bedanya tanggapan barat fans Tunisia langsung dicap teroris. 

# Contohheadlinemedia🫢"
1597995114886230021,2022-11-30 16:44:59+00:00,"@tanyarlfes jujur aja aku gak mendukung lgbt, tapi aku juga gak mau ikut campur urusan kalian. kalau udah terlanjur terbongkar, face it walaupun sulit. kamu juga pasti tau dan sadar resiko pilhanmu dan gimana sikap masyarakat kalau tau fakta tentangmu."
1597994978529390598,2022-11-30 16:44:26+00:00,"Pas tadi dikabari adik kelas ada kabar ttg dia ini, gue malah mikir apa terlibat lgbt gtu ya jelek2nya lah, etapi pas baca ternyata begini ceritanya. Apalagi sempet dikirim ss foto yg skrg udah ilang di thread tsb. Skrg semua akses medsos bahkan WA nya udah nonakrif"
1597994830223007746,2022-11-30 16:43:51+00:00,"@keuangannews_id ASTAGHFIRULLAH....
kawatir turun bahla nih...
Allah saja murka sm kaum lgbt  
Yeny minta dilindungi..klu salah apa yg hrs dilindungi?"
1597994708118433792,2022-11-30 16:43:22+00:00,"@txtdrberseragam Pengalaman gw 2 minggu ikut pendidikan militer ya gitu. Tiap hari lu ketemunya cowo, mereka mandi bareng2 bugil. Ya hal2 semacam ini yg bikin benih2 LGBT muncul."
1597994442685706244,2022-11-30 16:42:19+00:00,@djokoAdv LGBT biasa nya mulut nya comel.
1597994201282510851,2022-11-30 16:41:21+00:00,"@tanyarlfes sabar ya, mereka terlalu jauh ikut campur dalam hidup kamu. mereka itu penasaran sama kamu, sama seksualitas kamu. mungkin ketemu lgbt itu hal baru bagi mereka, jadi seolah2 tau fakta tentang kamu itu hal yang luar biasa sampai2 gak bisa rem mulut masing-masing."
1597994129312448517,2022-11-30 16:41:04+00:00,@SRDR_Qc @richardhetu Bye certain le lgbtq+3
1597993892036476930,2022-11-30 16:40:07+00:00,"@txtdrberseragam Capek bgt sm kaum bginian. Tp klo smpe dibiarin ya nular kemana mana. Apalagi klo ada yg bilang 'yaudah si urusan masing²'. Asli deh kaum lgbt yg terus dihina aja masih suka nyebar apalagi yang gak dihina, makin lama jadi 'menormalisasikan' kan?"
1597993323297284098,2022-11-30 16:37:52+00:00,"Bokep Indo Viral Terbaru Malam Minggu sange bersama LGBT

 "" Katanya Di Gesek Doang Kok Maha Di Masukin  "" 

Link Full Vidio Cek Di Bio Dan Di Komentar.

#Viral #Trending #kebayamerah #AnaimiyaViral #AnaimiyaVideo #SANGE_AAAAAAAAAA #malamjumat #viralmesum #bocilcolmek https://t.co/BGiVucu7Xq"
1597992652804235266,2022-11-30 16:35:12+00:00,hiroko hagakure is bicurious!
1597992631518515200,2022-11-30 16:35:07+00:00,"@i_opkkk @OdaAha @sozis_kanpler @Jog_fitness_guy @detikcom Dan yang dihukum itu harus pelakunya, serta jangan menjustifikasi lgbt seluruhnya. Karena sama seperti yang straight, dalam gay/lesbi itu ada yang baik dan ada yang jahat. Silakan hukum yang jahat, tapi biarkanlah mereka yang baik menikmati hidup mereka."
1597992284921831424,2022-11-30 16:33:44+00:00,"Kemaren pitch invader bawa bendera LGBT, sekarang apalagi 😂 https://t.co/NEWINeWQVX"
1597992151526551553,2022-11-30 16:33:12+00:00,"@republikaonline Tanpa legalisasi LGBT saja kayak gini, gimana kl dilegalkan? Jadi pikiran Jepang sangat logis. https://t.co/SWaYzLeAzm"
1597992020370300934,2022-11-30 16:32:41+00:00,"@i_opkkk @OdaAha @sozis_kanpler @Jog_fitness_guy @detikcom Saya tinggal di RI, negara sekuler yg gak menghukum seksualitas warga negaranya. LGBT masih tabu, tapi mereka bukan kriminal. Selama mereka gak merugikan orang lain, ya aman aja. Jadi jangan dikriminalisasi. Kecuali kalau mereka memperkosa, pornografi, dll, ya silakan dihukum."
1597991409529020419,2022-11-30 16:30:15+00:00,"@keuangannews_id bener2 dah penyimpangan ajaran agama nih, lgbt kaum yg dilaknat allah ta'ala kok ada dalih dilindungan diera rossullah, byk2 istigfar aj deh dan lindunginkel dr ajaran sesat dan menyesatkan"
1597991384338034689,2022-11-30 16:30:09+00:00,"@HolyMeltdown @ArieAnastasia Bukannya sejak awal Legalisasi LGBt di indo itu mustahil yah dikarenakan Pancasila 

Kalau mau legal yah Pancasila harus diubah yg dimana itu mustahil"
1597991198308052993,2022-11-30 16:29:25+00:00,"@sslyn12 @roseannebae14 @changminhusband @tanyarlfes Semua itu bener koo, yg zinh jg banyak yg benci begitupula bohong, fitnah , dll begitupl lgbtq adilkan??"
1597991139210330116,2022-11-30 16:29:11+00:00,@buzzzvi Pop LGBTQ+ brasileiro https://t.co/sD5AJod7R0
1597991015176372224,2022-11-30 16:28:41+00:00,"Oh iya, harusnya orang-orang mantan LGBTQ+ harus dikasih panggung juga. main fair aja, yang sedang dalam dan mantan LGBTQ+ harus dikasih panggung yang sama besarnya, lalu membiarkan masyarakat umum menilai."
1597990993777025027,2022-11-30 16:28:36+00:00,"Okey kalo emang terlalu halu tweet gua karena LGBT ini isu yang udah ada dari jaman dulu banget tapi ga sampe jadi pandemi kasus-kasusnya, tapi ya itu perandaian kalo emang mau bawa nama kemanusiaan, ya dampak negatifnya jauh lebih tinggi untuk umat manusia."
1597990990895517696,2022-11-30 16:28:36+00:00,"Coba bayangin kalo suatu penyakit akibat LGBT ini jadi pandemi kayak covid-19. Nahh, kalo emang kita mau peduli atas dasar kemanusiaan, ayo kita kurangi populasi kelompok LGBT, supaya kasus kasus yang berangkat dari sini itu berkurang. Dari segi kesehatan dulu aja deh concernnya."
1597990970175676416,2022-11-30 16:28:31+00:00,"Dari segi moral, udah jelas ya agama (gua gatau agama lain tapi kalo islam - karena gua seorang muslim) tidak membenarkan hal ini, dan budaya Indonesia juga menganggap LGBT sebagai penyimpangan norma kesusilaan. Udah jelas banget, budaya kita ga toleransi terhadap hal ini."
1597990963078901760,2022-11-30 16:28:29+00:00,"Kedamaian buat gua sendiri tu lebih ke arah hal hal yang menenangkan, ga mengancam, aman, sentosa, begitulah ya intinya. Nah sekarang LGBT, menurut gua nih ga ada yang mengacu ke arah kedamaian dari hal ini."
1597990352798916608,2022-11-30 16:26:03+00:00,mikan tsumiki is xenogender!
1597990045184851968,2022-11-30 16:24:50+00:00,@tanyarlfes Sakit jiwa tapi dianggap sehat ya LGBT. Sederhana saja kenapa mahluk hidup melalukan perkawinan ya untuk berkembang biak. Dari sini sudah jelas mereka menyimpang. Dan kocaknya banyak negara yang maju yang memperjuangkan mereka. Gak kebayang sih anaknya nanti gede.
1597989902125527041,2022-11-30 16:24:16+00:00,"Call me old skul but for me LGBT bukan takdir, bukan penyakit, bukan virus. Pilihan hidup ajasih itu"
1597988999947497473,2022-11-30 16:20:41+00:00,@The_RedsIndo mendukung lgbt
1597988664021512192,2022-11-30 16:19:21+00:00,@ReecyAtuhaire LGBT
1597988609847865345,2022-11-30 16:19:08+00:00,"Pemerintah Qatar menegaskan jika negara Barat tidak bisa mendikte negaranya untuk bisa menerima komunitas lesbian, gay, biseksual, transgender dan queer atau LGBTQ. Sebab akhir-akhir ini isu LGBT berhembus kencang dalam ajang Piala Dunia di Qatar. “Jika… https://t.co/2TN3fvQ9F6"
1597988553094725632,2022-11-30 16:18:54+00:00,"Dinasehati, dibina, di dakwahi. Itu seharusnya. Dan Nabi pun melakukan itu. Perbuatan LGBT itu menyimpang. Mesti di luruskan. Bukan dilindungi dan dibiarkan. Begitu. https://t.co/E0TVj8kTpD"
1597988319400722433,2022-11-30 16:17:59+00:00,@superrmaryo Liste lgbt listesi aq
1597988096603480066,2022-11-30 16:17:06+00:00,LGBT https://t.co/4PPwtpiBR5
1597987925505236992,2022-11-30 16:16:25+00:00,"@Revin91491157 @Kimcimaya @eLBePe_65 @txtdrberseragam agama hindu, agama buddha, maupun kong hu chu kagak peduli kalo kamu lgbt.

cuma agama samawi yang kenceng menolak lgbt."
1597987717962690560,2022-11-30 16:15:35+00:00,@letters2cheonsa JEONGHAN GAY JEONGHAN LGBT JEONGHAN GAY JEONGHAN LGBT JEONGHAN GAY JEONGHAN LGBT JEONGHAN GAY JEONGHAN LGBT JEONGHAN GAY JEONGHAN LGBT JEONGHAN GAY JEONGHAN LGBT JEONGHAN GAY JEONGHAN LGBT JEONGHAN GAY JEONGHAN LGBT JEONGHAN GAY JEONGHAN LGBT JEONGHAN GAY JEONGHAN LGBT
1597987639113969665,2022-11-30 16:15:16+00:00,"@Stonecoldroses7 @borgolhatiku @txtdrberseragam bener kata masnya sih, mau lgbt itu dosa biarkan saja. memperingati silahkan, namun pada akhirnya itu juga urusan pribadi mereka, asal gk menyakiti/merugikan org lain dan diumbar"" biarkan saja. entar dia juga kok yg diberi azab mengapa kita harus peduli."
1597987238486212608,2022-11-30 16:13:41+00:00,@keuangannews_id Yg melindungi lgbt neraka tempat nya
1597986907254067201,2022-11-30 16:12:22+00:00,@Dimiritrio @postromantico pega
1597986539036082176,2022-11-30 16:10:54+00:00,"@sbyfess Asli ya di hotel situ tu ga jelas bngt, gw pernah tau ada lgbt di situ trs jga ada om2 sama cewe anjer ga jelas bngt pokoknya."
1597986406743572480,2022-11-30 16:10:23+00:00,"@DoankWarto Batang bambu mesum simbol LGBT., Maha karya kebanggaan wan jem*ut"
1597986322249285632,2022-11-30 16:10:03+00:00,@i2linkz lgbt
1597986048969441281,2022-11-30 16:08:57+00:00,"@izzatsyamim12 Baler dengor mat troye, lgbt ahyeee"
1597986032053784582,2022-11-30 16:08:53+00:00,khuntsa itu org yg terlahir dgn dua kelamin. apa sama dgn lgbt? https://t.co/nry30UuOzb
1597985591052099585,2022-11-30 16:07:08+00:00,"@aleveiro @dina_sulaeman Ok. Jadi lu ngira ini peace? 
Dari mana?

Jelas2 di qatar aturan keras anti LGBT 
Pasti itu pitch bentangin gitu buat nyindir dunia internasional khususnya qatar si

Ah luu bang bang"
1597985508944408576,2022-11-30 16:06:49+00:00,@i2linkz lgbt
1597985275103563776,2022-11-30 16:05:53+00:00,"Dukung lgbt di bilang open minded,memperdalam  agama di bilang mabok agama."
